repo_id,repo_url,commit_sha,focal_class,focal_path,test_class,test_path,nloc,max_method_cc,avg_method_cc,sum_method_cc,method_count,public_method_count,complexity_bucket,eligible_for_sampling,selected_type,selection_rank,repo_order_index,class_seed,replacement_of,notes
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,CodecRegistry,util-codec/src/main/java/io/datakernel/codec/registry/CodecRegistry.java,CodecRegistryTest,util-codec/src/test/java/io/datakernel/codec/registry/CodecRegistryTest.java,159,5,1.62,21,13,10,medium,True,backup,1,263,3512727549659329474,,"Backup sampled class (Rank 1, CC 5)"
38080174,https://github.com/softindex/datakernel,69a6bcb85be43177d96ea56041b63e8d8ffb10de,RingBuffer,cloud-memcache/src/main/java/io/datakernel/memcache/server/RingBuffer.java,RingBufferTest,cloud-memcache/src/test/java/io/datakernel/memcache/server/RingBufferTest.java,227,4,1.47,47,32,20,low,True,backup,2,263,3512727549659329474,,"Backup sampled class (Rank 2, CC 4)"
812511,https://github.com/jglobus/JGlobus,bf4f5a185201dbd8ab6f9d67c1ede329557b40ae,CertificateUtil,ssl-proxies/src/main/java/org/globus/gsi/util/CertificateUtil.java,CertificateUtilTest,ssl-proxies/src/test/java/org/globus/gsi/util/CertificateUtilTest.java,414,13,3.57,75,21,18,high,True,main,1,291,2501644946118458267,,"Main sampled class (Rank 1, CC 13)"
812511,https://github.com/jglobus/JGlobus,bf4f5a185201dbd8ab6f9d67c1ede329557b40ae,OpenSSLKey,ssl-proxies/src/main/java/org/globus/gsi/OpenSSLKey.java,OpenSSLKeyTest,ssl-proxies/src/test/java/org/globus/gsi/OpenSSLKeyTest.java,379,10,2.64,87,33,16,high,True,main,2,291,2501644946118458267,,"Main sampled class (Rank 2, CC 10)"
812511,https://github.com/jglobus/JGlobus,bf4f5a185201dbd8ab6f9d67c1ede329557b40ae,OpenSSLKey,ssl-proxies/src/main/java/org/globus/gsi/OpenSSLKey.java,OpenSSLKeyTest,ssl-proxies/src/test/java/org/globus/gsi/OpenSSLKeyTest.java,379,10,2.64,87,33,16,high,True,main,3,291,2501644946118458267,,"Main sampled class (Rank 3, CC 10)"
812511,https://github.com/jglobus/JGlobus,bf4f5a185201dbd8ab6f9d67c1ede329557b40ae,SigningPolicyParser,ssl-proxies/src/main/java/org/globus/gsi/SigningPolicyParser.java,SigningPolicyParserTest,ssl-proxies/src/test/java/org/globus/gsi/SigningPolicyParserTest.java,380,9,5.0,75,15,3,high,True,main,4,291,2501644946118458267,,"Main sampled class (Rank 4, CC 9)"
812511,https://github.com/jglobus/JGlobus,bf4f5a185201dbd8ab6f9d67c1ede329557b40ae,SigningPolicyParser,ssl-proxies/src/main/java/org/globus/gsi/SigningPolicyParser.java,SigningPolicyParserTest,ssl-proxies/src/test/java/org/globus/gsi/SigningPolicyParserTest.java,380,9,5.0,75,15,3,high,True,main,5,291,2501644946118458267,,"Main sampled class (Rank 5, CC 9)"
812511,https://github.com/jglobus/JGlobus,bf4f5a185201dbd8ab6f9d67c1ede329557b40ae,SimpleMemoryKeyStore,ssl-proxies/src/main/java/org/globus/gsi/provider/simple/SimpleMemoryKeyStore.java,SimpleMemoryKeyStoreTest,ssl-proxies/src/test/java/org/globus/gsi/provider/simple/SimpleMemoryKeyStoreTest.java,117,6,1.41,24,17,17,medium,True,backup,1,291,2501644946118458267,,"Backup sampled class (Rank 1, CC 6)"
812511,https://github.com/jglobus/JGlobus,bf4f5a185201dbd8ab6f9d67c1ede329557b40ae,SimpleMemoryCertStore,ssl-proxies/src/main/java/org/globus/gsi/provider/simple/SimpleMemoryCertStore.java,SimpleMemoryCertStoreTest,ssl-proxies/src/test/java/org/globus/gsi/provider/simple/SimpleMemoryCertStoreTest.java,68,9,5.0,15,3,3,high,True,backup,2,291,2501644946118458267,,"Backup sampled class (Rank 2, CC 9)"
49126308,https://github.com/jloisel/elastic-crud,840debc39f5795aaa2b2ff96d02f8e6505e61ac5,ElasticScroll,db-scroll-elastic/src/main/java/com/jeromeloisel/database/scroll/elastic/ElasticScroll.java,ElasticScrollTest,db-scroll-elastic/src/test/java/com/jeromeloisel/database/scroll/elastic/ElasticScrollTest.java,96,5,1.5,12,8,7,medium,True,main,1,299,17341214565557969293,,"Main sampled class (Rank 1, CC 5)"
49126308,https://github.com/jloisel/elastic-crud,840debc39f5795aaa2b2ff96d02f8e6505e61ac5,JacksonJsonSerializer,db-conversion-jackson/src/main/java/com/jeromeloisel/db/conversion/jackson/JacksonJsonSerializer.java,JacksonJsonSerializerTest,db-conversion-jackson/src/test/java/com/jeromeloisel/db/conversion/jackson/JacksonJsonSerializerTest.java,24,2,2.0,2,1,1,low,True,backup,1,299,17341214565557969293,,"Backup sampled class (Rank 1, CC 2)"
49126308,https://github.com/jloisel/elastic-crud,840debc39f5795aaa2b2ff96d02f8e6505e61ac5,JacksonJsonDeserializer,db-conversion-jackson/src/main/java/com/jeromeloisel/db/conversion/jackson/JacksonJsonDeserializer.java,JacksonJsonDeserializerTest,db-conversion-jackson/src/test/java/com/jeromeloisel/db/conversion/jackson/JacksonJsonDeserializerTest.java,26,2,2.0,2,1,1,low,True,backup,2,299,17341214565557969293,,"Backup sampled class (Rank 2, CC 2)"
5093728,https://github.com/ankaubisch/fitchy,4288158b83139949205455b1d5e0fa91f7ac3c6a,FeatureContext,core/src/main/java/com/googlecode/fitchy/FeatureContext.java,FeatureContextTest,core/src/test/java/com/googlecode/fitchy/FeatureContextTest.java,156,6,2.05,41,20,14,medium,True,main,1,333,9279014714041885198,,"Main sampled class (Rank 1, CC 6)"
5093728,https://github.com/ankaubisch/fitchy,4288158b83139949205455b1d5e0fa91f7ac3c6a,AnnotationRetriever,core/src/main/java/com/googlecode/fitchy/resolver/AnnotationRetriever.java,AnnotationRetrieverTest,core/src/test/java/com/googlecode/fitchy/resolver/AnnotationRetrieverTest.java,39,9,3.67,11,3,3,high,True,main,2,333,9279014714041885198,,"Main sampled class (Rank 2, CC 9)"
5093728,https://github.com/ankaubisch/fitchy,4288158b83139949205455b1d5e0fa91f7ac3c6a,AnnotationRetriever,core/src/main/java/com/googlecode/fitchy/resolver/AnnotationRetriever.java,AnnotationRetrieverTest,core/src/test/java/com/googlecode/fitchy/resolver/AnnotationRetrieverTest.java,39,9,3.67,11,3,3,high,True,main,3,333,9279014714041885198,,"Main sampled class (Rank 3, CC 9)"
5093728,https://github.com/ankaubisch/fitchy,4288158b83139949205455b1d5e0fa91f7ac3c6a,FeatureChecker,core/src/main/java/com/googlecode/fitchy/FeatureChecker.java,FeatureCheckerTest,core/src/test/java/com/googlecode/fitchy/FeatureCheckerTest.java,20,2,1.5,3,2,2,low,True,main,4,333,9279014714041885198,,"Main sampled class (Rank 4, CC 2)"
5093728,https://github.com/ankaubisch/fitchy,4288158b83139949205455b1d5e0fa91f7ac3c6a,FeatureChecker,core/src/main/java/com/googlecode/fitchy/FeatureChecker.java,FeatureCheckerTest,core/src/test/java/com/googlecode/fitchy/FeatureCheckerTest.java,20,2,1.5,3,2,2,low,True,main,5,333,9279014714041885198,,"Main sampled class (Rank 5, CC 2)"
5093728,https://github.com/ankaubisch/fitchy,4288158b83139949205455b1d5e0fa91f7ac3c6a,PropertyFeatureReader,core/src/main/java/com/googlecode/fitchy/internal/PropertyFeatureReader.java,PropertyFeatureReaderTest,core/src/test/java/com/googlecode/fitchy/internal/PropertyFeatureReaderTest.java,38,5,4.0,8,2,2,medium,True,backup,1,333,9279014714041885198,,"Backup sampled class (Rank 1, CC 5)"
5093728,https://github.com/ankaubisch/fitchy,4288158b83139949205455b1d5e0fa91f7ac3c6a,CglibObserver,core/src/main/java/com/googlecode/fitchy/internal/CglibObserver.java,CglibObserverTest,core/src/test/java/com/googlecode/fitchy/internal/CglibObserverTest.java,80,3,1.83,11,6,3,low,True,backup,2,333,9279014714041885198,,"Backup sampled class (Rank 2, CC 3)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,RepositoryBackedSession,session-replacement/src/main/java/com/amadeus/session/RepositoryBackedSession.java,TestRepositoryBackedSession,session-replacement/src/test/java/com/amadeus/session/TestRepositoryBackedSession.java,382,7,2.22,100,45,27,medium,True,main,1,349,9189857808938461315,,"Main sampled class (Rank 1, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,RedisConfiguration,session-replacement/src/main/java/com/amadeus/session/repository/redis/RedisConfiguration.java,TestRedisConfiguration,session-replacement/src/test/java/com/amadeus/session/repository/redis/TestRedisConfiguration.java,239,12,2.89,55,19,8,high,True,main,2,349,9189857808938461315,,"Main sampled class (Rank 2, CC 12)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,RedisConfiguration,session-replacement/src/main/java/com/amadeus/session/repository/redis/RedisConfiguration.java,TestRedisConfiguration,session-replacement/src/test/java/com/amadeus/session/repository/redis/TestRedisConfiguration.java,239,12,2.89,55,19,8,high,True,main,3,349,9189857808938461315,,"Main sampled class (Rank 3, CC 12)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,RedisConfiguration,session-replacement/src/main/java/com/amadeus/session/repository/redis/RedisConfiguration.java,TestRedisConfiguration,session-replacement/src/test/java/com/amadeus/session/repository/redis/TestRedisConfiguration.java,239,12,2.89,55,19,8,high,True,main,4,349,9189857808938461315,,"Main sampled class (Rank 4, CC 12)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,SessionConfiguration,session-replacement/src/main/java/com/amadeus/session/SessionConfiguration.java,TestSessionConfiguration,session-replacement/src/test/java/com/amadeus/session/TestSessionConfiguration.java,471,7,1.52,100,66,56,medium,True,main,5,349,9189857808938461315,,"Main sampled class (Rank 5, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,SessionConfiguration,session-replacement/src/main/java/com/amadeus/session/SessionConfiguration.java,TestSessionConfiguration,session-replacement/src/test/java/com/amadeus/session/TestSessionConfiguration.java,471,7,1.52,100,66,56,medium,True,main,6,349,9189857808938461315,,"Main sampled class (Rank 6, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,SessionConfiguration,session-replacement/src/main/java/com/amadeus/session/SessionConfiguration.java,TestSessionConfiguration,session-replacement/src/test/java/com/amadeus/session/TestSessionConfiguration.java,471,7,1.52,100,66,56,medium,True,main,7,349,9189857808938461315,,"Main sampled class (Rank 7, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,SessionConfiguration,session-replacement/src/main/java/com/amadeus/session/SessionConfiguration.java,TestSessionConfiguration,session-replacement/src/test/java/com/amadeus/session/TestSessionConfiguration.java,471,7,1.52,100,66,56,medium,True,main,8,349,9189857808938461315,,"Main sampled class (Rank 8, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,SessionConfiguration,session-replacement/src/main/java/com/amadeus/session/SessionConfiguration.java,TestSessionConfiguration,session-replacement/src/test/java/com/amadeus/session/TestSessionConfiguration.java,471,7,1.52,100,66,56,medium,True,main,9,349,9189857808938461315,,"Main sampled class (Rank 9, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,SessionConfiguration,session-replacement/src/main/java/com/amadeus/session/SessionConfiguration.java,TestSessionConfiguration,session-replacement/src/test/java/com/amadeus/session/TestSessionConfiguration.java,471,7,1.52,100,66,56,medium,True,main,10,349,9189857808938461315,,"Main sampled class (Rank 10, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,SessionConfiguration,session-replacement/src/main/java/com/amadeus/session/SessionConfiguration.java,TestSessionConfiguration,session-replacement/src/test/java/com/amadeus/session/TestSessionConfiguration.java,471,7,1.52,100,66,56,medium,True,main,11,349,9189857808938461315,,"Main sampled class (Rank 11, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,SessionConfiguration,session-replacement/src/main/java/com/amadeus/session/SessionConfiguration.java,TestSessionConfiguration,session-replacement/src/test/java/com/amadeus/session/TestSessionConfiguration.java,471,7,1.52,100,66,56,medium,True,main,12,349,9189857808938461315,,"Main sampled class (Rank 12, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,NotificationExpirationManagement,session-replacement/src/main/java/com/amadeus/session/repository/redis/NotificationExpirationManagement.java,TestNotificationExpirationManagement,session-replacement/src/test/java/com/amadeus/session/repository/redis/TestNotificationExpirationManagement.java,361,7,2.57,72,28,9,medium,True,main,13,349,9189857808938461315,,"Main sampled class (Rank 13, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,NotificationExpirationManagement,session-replacement/src/main/java/com/amadeus/session/repository/redis/NotificationExpirationManagement.java,TestNotificationExpirationManagement,session-replacement/src/test/java/com/amadeus/session/repository/redis/TestNotificationExpirationManagement.java,361,7,2.57,72,28,9,medium,True,main,14,349,9189857808938461315,,"Main sampled class (Rank 14, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,NotificationExpirationManagement,session-replacement/src/main/java/com/amadeus/session/repository/redis/NotificationExpirationManagement.java,TestNotificationExpirationManagement,session-replacement/src/test/java/com/amadeus/session/repository/redis/TestNotificationExpirationManagement.java,361,7,2.57,72,28,9,medium,True,main,15,349,9189857808938461315,,"Main sampled class (Rank 15, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,NotificationExpirationManagement,session-replacement/src/main/java/com/amadeus/session/repository/redis/NotificationExpirationManagement.java,TestNotificationExpirationManagement,session-replacement/src/test/java/com/amadeus/session/repository/redis/TestNotificationExpirationManagement.java,361,7,2.57,72,28,9,medium,True,main,16,349,9189857808938461315,,"Main sampled class (Rank 16, CC 7)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,JdkSerializerDeserializer,session-replacement/src/main/java/com/amadeus/session/JdkSerializerDeserializer.java,TestJdkSerializerDeserializer,session-replacement/src/test/java/com/amadeus/session/TestJdkSerializerDeserializer.java,57,4,2.33,7,3,3,low,True,main,17,349,9189857808938461315,,"Main sampled class (Rank 17, CC 4)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,JdkSerializerDeserializer,session-replacement/src/main/java/com/amadeus/session/JdkSerializerDeserializer.java,TestJdkSerializerDeserializer,session-replacement/src/test/java/com/amadeus/session/TestJdkSerializerDeserializer.java,57,4,2.33,7,3,3,low,True,main,18,349,9189857808938461315,,"Main sampled class (Rank 18, CC 4)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,JedisPoolFacade,session-replacement/src/main/java/com/amadeus/session/repository/redis/JedisPoolFacade.java,TestJedisPoolFacade,session-replacement/src/test/java/com/amadeus/session/repository/redis/TestJedisPoolFacade.java,165,2,1.06,36,34,32,low,True,backup,1,349,9189857808938461315,,"Backup sampled class (Rank 1, CC 2)"
74458764,https://github.com/AmadeusITGroup/HttpSessionReplacer,16e9d930f4743ea27d83322f0a9dfb6e0eb41b2a,HttpRequestWrapper,session-replacement/src/main/java/com/amadeus/session/servlet/HttpRequestWrapper.java,TestHttpRequestWrapper,session-replacement/src/test/java/com/amadeus/session/servlet/TestHttpRequestWrapper.java,211,4,1.97,61,31,23,low,True,backup,2,349,9189857808938461315,,"Backup sampled class (Rank 2, CC 4)"
7283919,https://github.com/dbfit/dbfit,d86459c0d17f1046385c6d8a3edd00a784299f47,DataCell,dbfit-java/core/src/main/java/dbfit/util/DataCell.java,DataCellTest,dbfit-java/core/src/test/java/dbfit/util/DataCellTest.java,24,3,1.6,8,5,4,low,True,main,1,365,13063927609838923429,,"Main sampled class (Rank 1, CC 3)"
7283919,https://github.com/dbfit/dbfit,d86459c0d17f1046385c6d8a3edd00a784299f47,TeradataDatePeriod,dbfit-java/teradata/src/main/java/dbfit/environment/TeradataDatePeriod.java,TeradataDatePeriodTest,dbfit-java/teradata/src/test/java/dbfit/environment/TeradataDatePeriodTest.java,43,6,3.67,11,3,3,medium,True,main,2,365,13063927609838923429,,"Main sampled class (Rank 2, CC 6)"
7283919,https://github.com/dbfit/dbfit,d86459c0d17f1046385c6d8a3edd00a784299f47,TeradataDatePeriod,dbfit-java/teradata/src/main/java/dbfit/environment/TeradataDatePeriod.java,TeradataDatePeriodTest,dbfit-java/teradata/src/test/java/dbfit/environment/TeradataDatePeriodTest.java,43,6,3.67,11,3,3,medium,True,main,3,365,13063927609838923429,,"Main sampled class (Rank 3, CC 6)"
7283919,https://github.com/dbfit/dbfit,d86459c0d17f1046385c6d8a3edd00a784299f47,TeradataDatePeriod,dbfit-java/teradata/src/main/java/dbfit/environment/TeradataDatePeriod.java,TeradataDatePeriodTest,dbfit-java/teradata/src/test/java/dbfit/environment/TeradataDatePeriodTest.java,43,6,3.67,11,3,3,medium,True,main,4,365,13063927609838923429,,"Main sampled class (Rank 4, CC 6)"
7283919,https://github.com/dbfit/dbfit,d86459c0d17f1046385c6d8a3edd00a784299f47,DbParameterAccessorsMapBuilder,dbfit-java/core/src/main/java/dbfit/util/DbParameterAccessorsMapBuilder.java,DbParameterAccessorsMapBuilderTest,dbfit-java/core/src/test/java/dbfit/util/DbParameterAccessorsMapBuilderTest.java,21,2,1.33,4,3,3,low,True,main,5,365,13063927609838923429,,"Main sampled class (Rank 5, CC 2)"
7283919,https://github.com/dbfit/dbfit,d86459c0d17f1046385c6d8a3edd00a784299f47,DbParameterAccessorsMapBuilder,dbfit-java/core/src/main/java/dbfit/util/DbParameterAccessorsMapBuilder.java,DbParameterAccessorsMapBuilderTest,dbfit-java/core/src/test/java/dbfit/util/DbParameterAccessorsMapBuilderTest.java,21,2,1.33,4,3,3,low,True,main,6,365,13063927609838923429,,"Main sampled class (Rank 6, CC 2)"
7283919,https://github.com/dbfit/dbfit,d86459c0d17f1046385c6d8a3edd00a784299f47,BigDecimalParseDelegate,dbfit-java/core/src/main/java/dbfit/util/BigDecimalParseDelegate.java,BigDecimalParseDelegateTest,dbfit-java/core/src/test/java/dbfit/util/BigDecimalParseDelegateTest.java,15,2,2.0,2,1,1,low,True,main,7,365,13063927609838923429,,"Main sampled class (Rank 7, CC 2)"
7283919,https://github.com/dbfit/dbfit,d86459c0d17f1046385c6d8a3edd00a784299f47,DataRowDiff,dbfit-java/core/src/main/java/dbfit/diff/DataRowDiff.java,DataRowDiffTest,dbfit-java/core/src/test/java/dbfit/diff/DataRowDiffTest.java,40,2,1.14,8,7,3,low,True,main,8,365,13063927609838923429,,"Main sampled class (Rank 8, CC 2)"
7283919,https://github.com/dbfit/dbfit,d86459c0d17f1046385c6d8a3edd00a784299f47,PropertiesLoader,dbfit-java/core/src/main/java/dbfit/util/PropertiesLoader.java,PropertiesLoaderTest,dbfit-java/core/src/test/java/dbfit/util/PropertiesLoaderTest.java,96,4,2.33,21,9,7,low,True,backup,1,365,13063927609838923429,,"Backup sampled class (Rank 1, CC 4)"
7283919,https://github.com/dbfit/dbfit,d86459c0d17f1046385c6d8a3edd00a784299f47,OracleTimestampNormaliser,dbfit-java/oracle/src/main/java/dbfit/environment/OracleTimestampNormaliser.java,OracleTimestampNormaliserTest,dbfit-java/oracle/src/test/java/dbfit/environment/OracleTimestampNormaliserTest.java,17,3,3.0,3,1,1,low,True,backup,2,365,13063927609838923429,,"Backup sampled class (Rank 2, CC 3)"
54620819,https://github.com/raydac/mvn-golang,7f86a51cac312a8f7e3f4e4ce424151b0a67c9a5,PackageList,mvn-golang-wrapper/src/main/java/com/igormaznitsa/mvngolang/utils/PackageList.java,PackageListTest,mvn-golang-wrapper/src/test/java/com/igormaznitsa/mvngolang/utils/PackageListTest.java,174,9,2.85,37,13,10,high,True,main,1,382,1339929510305395115,,"Main sampled class (Rank 1, CC 9)"
54620819,https://github.com/raydac/mvn-golang,7f86a51cac312a8f7e3f4e4ce424151b0a67c9a5,SysUtils,mvn-golang-wrapper/src/main/java/com/igormaznitsa/mvngolang/utils/SysUtils.java,SysUtilsTest,mvn-golang-wrapper/src/test/java/com/igormaznitsa/mvngolang/utils/SysUtilsTest.java,49,13,6.67,20,3,3,high,True,main,2,382,1339929510305395115,,"Main sampled class (Rank 2, CC 13)"
54620819,https://github.com/raydac/mvn-golang,7f86a51cac312a8f7e3f4e4ce424151b0a67c9a5,GolangBuildMojo,mvn-golang-wrapper/src/main/java/com/igormaznitsa/mvngolang/GolangBuildMojo.java,GolangBuildMojoTest,mvn-golang-wrapper/src/test/java/com/igormaznitsa/mvngolang/GolangBuildMojoTest.java,184,10,2.05,41,20,16,high,True,backup,1,382,1339929510305395115,,"Backup sampled class (Rank 1, CC 10)"
54620819,https://github.com/raydac/mvn-golang,7f86a51cac312a8f7e3f4e4ce424151b0a67c9a5,GolangBuildMojo,mvn-golang-wrapper/src/main/java/com/igormaznitsa/mvngolang/GolangBuildMojo.java,GolangBuildMojoTest,mvn-golang-wrapper/src/test/java/com/igormaznitsa/mvngolang/GolangBuildMojoTest.java,184,10,2.05,41,20,16,high,True,backup,2,382,1339929510305395115,,"Backup sampled class (Rank 2, CC 10)"
54231507,https://github.com/barancev/decorated-webdriver,5ccb07c06ba9322c50ab04b8f0b67574b8262caa,UnhandledAlertHandlingWebDriver,core/src/main/java/ru/stqa/selenium/decorated/alerts/UnhandledAlertHandlingWebDriver.java,UnhandledAlertHandlingWebDriverTest,core/src/test/java/ru/stqa/selenium/decorated/alerts/UnhandledAlertHandlingWebDriverTest.java,37,3,1.75,7,4,3,low,True,main,1,384,10026925126827967749,,"Main sampled class (Rank 1, CC 3)"
54231507,https://github.com/barancev/decorated-webdriver,5ccb07c06ba9322c50ab04b8f0b67574b8262caa,ImplicitlyWaitingWebDriver,implicit-wait/src/main/java/ru/stqa/selenium/wait/ImplicitlyWaitingWebDriver.java,ImplicitlyWaitingWebDriverTest,implicit-wait/src/test/java/ru/stqa/selenium/wait/ImplicitlyWaitingWebDriverTest.java,209,3,2.21,53,24,19,low,True,backup,1,384,10026925126827967749,,"Backup sampled class (Rank 1, CC 3)"
54231507,https://github.com/barancev/decorated-webdriver,5ccb07c06ba9322c50ab04b8f0b67574b8262caa,ImplicitlyWaitingWebDriver,implicit-wait/src/main/java/ru/stqa/selenium/wait/ImplicitlyWaitingWebDriver.java,ImplicitlyWaitingWebDriverTest,implicit-wait/src/test/java/ru/stqa/selenium/wait/ImplicitlyWaitingWebDriverTest.java,209,3,2.21,53,24,19,low,True,backup,2,384,10026925126827967749,,"Backup sampled class (Rank 2, CC 3)"
37728390,https://github.com/eclab/mason,08c95296de1b4fa73635e0c301ca9a272af8749e,AttributeValue,contrib/geomason/src/main/java/sim/util/geo/AttributeValue.java,AttributeValueTest,contrib/geomason/src/test/java/sim/util/geo/AttributeValueTest.java,101,7,1.47,25,17,17,medium,True,main,1,423,16397428341528778903,,"Main sampled class (Rank 1, CC 7)"
37728390,https://github.com/eclab/mason,08c95296de1b4fa73635e0c301ca9a272af8749e,GeomVectorField,contrib/geomason/src/main/java/sim/field/geo/GeomVectorField.java,GeomVectorFieldTest,contrib/geomason/src/test/java/sim/field/geo/GeomVectorFieldTest.java,343,5,2.34,68,29,29,medium,True,backup,1,423,16397428341528778903,,"Backup sampled class (Rank 1, CC 5)"
37728390,https://github.com/eclab/mason,08c95296de1b4fa73635e0c301ca9a272af8749e,GeomVectorField,contrib/geomason/src/main/java/sim/field/geo/GeomVectorField.java,GeomVectorFieldTest,contrib/geomason/src/test/java/sim/field/geo/GeomVectorFieldTest.java,343,5,2.34,68,29,29,medium,True,backup,2,423,16397428341528778903,,"Backup sampled class (Rank 2, CC 5)"
39770930,https://github.com/seleniumkit/gridrouter,13aec297eac977effa987dc5940283614956ced5,JsonWireUtils,proxy/src/main/java/ru/qatools/gridrouter/JsonWireUtils.java,JsonWireUtilsTest,proxy/src/test/java/ru/qatools/gridrouter/JsonWireUtilsTest.java,49,2,1.38,11,8,8,low,True,main,1,448,4128883807613516637,,"Main sampled class (Rank 1, CC 2)"
39770930,https://github.com/seleniumkit/gridrouter,13aec297eac977effa987dc5940283614956ced5,IECapabilityProcessor,proxy/src/main/java/ru/qatools/gridrouter/caps/IECapabilityProcessor.java,IECapabilityProcessorTest,proxy/src/test/java/ru/qatools/gridrouter/caps/IECapabilityProcessorTest.java,23,2,1.5,3,2,2,low,True,backup,1,448,4128883807613516637,,"Backup sampled class (Rank 1, CC 2)"
39770930,https://github.com/seleniumkit/gridrouter,13aec297eac977effa987dc5940283614956ced5,AppiumCapabilityProcessor,proxy/src/main/java/ru/qatools/gridrouter/caps/AppiumCapabilityProcessor.java,AppiumCapabilityProcessorTest,proxy/src/test/java/ru/qatools/gridrouter/caps/AppiumCapabilityProcessorTest.java,24,2,1.67,5,3,2,low,True,backup,2,448,4128883807613516637,,"Backup sampled class (Rank 2, CC 2)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,ArgusClient,client/argus-client/src/main/java/com/salesforce/argus/ArgusClient.java,ArgusClientTest,client/argus-client/src/test/java/com/salesforce/argus/ArgusClientTest.java,183,5,1.19,37,31,27,medium,True,main,1,470,13915961221418630988,,"Main sampled class (Rank 1, CC 5)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,FormatUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/FormatUtils.java,FormatUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/FormatUtilsTest.java,69,5,1.86,13,7,6,medium,True,main,2,470,13915961221418630988,,"Main sampled class (Rank 2, CC 5)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,FormatUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/FormatUtils.java,FormatUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/FormatUtilsTest.java,69,5,1.86,13,7,6,medium,True,main,3,470,13915961221418630988,,"Main sampled class (Rank 3, CC 5)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,FormatUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/FormatUtils.java,FormatUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/FormatUtilsTest.java,69,5,1.86,13,7,6,medium,True,main,4,470,13915961221418630988,,"Main sampled class (Rank 4, CC 5)"
79246257,https://github.com/salesforce/pyplyn,e70aab598245766642328bb4923f756603e8f39e,FormatUtils,plugin-api/src/main/java/com/salesforce/pyplyn/util/FormatUtils.java,FormatUtilsTest,plugin-api/src/test/java/com/salesforce/pyplyn/util/FormatUtilsTest.java,69,5,1.86,13,7,6,medium,True,main,5,470,13915961221418630988,,"Main sampled class (Rank 5, CC 5)"
