sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail
185,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermarkaccumulableparam.java,JdbcHighWaterMarkAccumulableParam,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\81384608\TestClasses_81384608_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - There are test failures. - - Please refer to D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\185_81384608_1975b3e4\compiledrepos\81384608\integrations\spark\spark-catalog\spark-catalog-core\target\surefire-reports for the individual test results. - Please refer to dump files (if any exist) [date].dump, [date]-jvmRun[N].dump and [date].dumpstream. - ExecutionException The forked VM terminated without properly saying goodbye. VM crash or System.exit called? - Command was cmd.exe /X /C """"C:\Program Files\Java\jdk1.8.0_172\jre\bin\java"" -javaagent:C:\\Users\\admin\\.m2\\repository\\org\\jacoco\\org.jacoco.agent\\0.8.7\\org.jacoco.agent-0.8.7-runtime.jar=destfile=D:\\A_ThucNghiem\\scripts_v2\\workspaces\\20260724_022225_resume240\\185_81384608_1975b3e4\\compiledrepos\\81384608\\integrations\\spark\\spark-catalog\\spark-catalog-core\\target\\jacoco.exec,output=file -Djdk.attach.allowAttachSelf=true -jar C:\Users\admin\AppData\Local\Temp\surefire7251327885649317907\surefirebooter4124406313861324074.jar C:\Users\admin\AppData\Local\Temp\surefire7251327885649317907 2026-07-24T04-37-35_256-jvmRun1 surefir"
185,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermarkaccumulableparam.java,JdbcHighWaterMarkAccumulableParam,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\81384608\TestClasses_81384608_evosuite.failed,efireMojo.java:857) - at org.apache.maven.plugin.DefaultBuildPluginManager.executeMojo(DefaultBuildPluginManager.java:126) - at org.apache.maven.lifecycle.internal.MojoExecutor.doExecute2(MojoExecutor.java:328) - at org.apache.maven.lifecycle.internal.MojoExecutor.doExecute(MojoExecutor.java:316) - at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:212) - at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:174) - at org.apache.maven.lifecycle.internal.MojoExecutor.access$000(MojoExecutor.java:75) - at org.apache.maven.lifecycle.internal.MojoExecutor$1.run(MojoExecutor.java:162) - at org.apache.maven.plugin.DefaultMojosExecutionStrategy.execute(DefaultMojosExecutionStrategy.java:39) - at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:159) - at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:105) - at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:73) - at org.apache.maven.lifecycle.internal.builder.singlethreaded.SingleThreadedBuilder.build(SingleThreadedBuilder.java:53) - at org.apache.maven.lifecyc
190,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/spark/highwatermarkinputformat.java,HighWaterMarkInputFormat,gpt,gpt-4o-mini-2024-07-18,maven_reactor_prewarm_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,,
190,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/spark/highwatermarkinputformat.java,HighWaterMarkInputFormat,evosuite,evosuite,maven_reactor_prewarm_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,,
191,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/spark/sparkdatasetcontext.java,SparkDataSetContext,gpt,gpt-4o-mini-2024-07-18,maven_reactor_prewarm_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,,
191,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/spark/sparkdatasetcontext.java,SparkDataSetContext,evosuite,evosuite,maven_reactor_prewarm_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,,
189,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/abstractdatasetoptionsaccess.java,AbstractDataSetOptionsAccess,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\81384608\TestClasses_81384608_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/189_81384608_da844f5a/compiledrepos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/AbstractDataSetOptionsAccess_RBL4_da844f5aTest.java:[88,16] invalid method declaration; return type required"
189,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/abstractdatasetoptionsaccess.java,AbstractDataSetOptionsAccess,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\81384608\TestClasses_81384608_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '81384608' ---- Processing project: 81384608, module: integrations/spark/spark-catalog/spark-catalog-core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 81384608_integrations/spark/spark-catalog/spark-catalog-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// An error accored while trying t"
184,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermarkvisitor.java,JdbcHighWaterMarkVisitor,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\81384608\TestClasses_81384608_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/184_81384608_347735f5/compiledrepos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkVisitor_RBL4_347735f5Test.java:[32,34] 'void' type not allowed here - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/184_81384608_347735f5/compiledrepos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkVisitor_RBL4_347735f5Test.java:[46,34] 'void' type not allowed here"
184,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermarkvisitor.java,JdbcHighWaterMarkVisitor,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\81384608\TestClasses_81384608_evosuite.failed,"e_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '81384608' ---- Processing project: 81384608, module: integrations/spark/spark-catalog/spark-catalog-core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 81384608_integrations/spark/spark-catalog/spark-catalog-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// EvoSuite generation timed out after 240s {T=U, B=scala.collection.generic.Growable<java.lang.Long>, A=class com.thinkbiganalytics.kylo.catalog.spark.sources.jdbc.JdbcHighWaterMark} [MASTER] 04:35:46.481 [logback-1] WARN CastClassManager - Nothing is assignable after adding scala.collection.parallel.SeqSplitter<T>.Mapped<S> for type Variable PI with bounds [scala.collection.parallel.SeqSplitter<U>] of declaration Appended. The owner var map is {T=U, B=scala.collection.generic.Growable<java.lang.Long>, A=class com.thinkbiganalytics.kylo.catalog.spark.sources.jdbc.JdbcHighWaterMark} [MASTER] 04:35:46.604 [logback-1] WARN "
188,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermark.java,JdbcHighWaterMark,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\81384608\TestClasses_81384608_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/188_81384608_0b3aff22/compiledrepos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMark_RBL4_0b3aff22Test.java:[72,42] lambda expressions are not supported in -source 1.7 - (use -source 8 or higher to enable lambda expressions)"
188,81384608,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermark.java,JdbcHighWaterMark,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\81384608\TestClasses_81384608_evosuite.failed,"ntent': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '81384608' ---- Processing project: 81384608, module: integrations/spark/spark-catalog/spark-catalog-core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 81384608_integrations/spark/spark-catalog/spark-catalog-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// EvoSuite generation timed out after 240s The owner var map is {A=class java.lang.Object, A=class java.lang.Object, A=class java.lang.Object, T=U, A=class java.lang.Object} [MASTER] 04:36:58.546 [logback-1] WARN CastClassManager - Nothing is assignable after adding scala.collection.parallel.SeqSplitter<T>.Appended<U, PI> for type Variable PI with bounds"
192,85795396,85795396:metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/dropwizardgauge.java,DropwizardGauge,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\192_85795396_3f1ba9c7\compiledrepos\85795396; tasks=:metrics-dropwizardmetrics:test,:metrics-dropwizardmetrics:jacocoTestReport; The following task errors were encountered during the Gradle build: - metrics-dropwizardmetrics"
192,85795396,85795396:metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/dropwizardgauge.java,DropwizardGauge,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '85795396' ---- Processing project: 85795396, module: metrics-dropwizardmetrics [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 85795396_metrics-dropwizardmetrics is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the DropwizardGauge class An error oc"
195,85795396,85795396:metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/dropwizardmetricssystem.java,DropwizardMetricsSystem,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\195_85795396_b6cb9e18\compiledrepos\85795396; tasks=:metrics-dropwizardmetrics:test,:metrics-dropwizardmetrics:jacocoTestReport; The following task errors were encountered during the Gradle build: - metrics-dropwizardmetrics"
195,85795396,85795396:metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/dropwizardmetricssystem.java,DropwizardMetricsSystem,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '85795396' ---- Processing project: 85795396, module: metrics-dropwizardmetrics [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 85795396_metrics-dropwizardmetrics is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the DropwizardMetricsSystem class An "
194,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/remote/protobufhandler.java,ProtobufHandler,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\194_85795396_d33c3262\compiledrepos\85795396; tasks=:core:test,:core:jacocoTestReport; The following task errors were encountered during the Gradle build: - metrics"
194,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/remote/protobufhandler.java,ProtobufHandler,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '85795396' ---- Processing project: 85795396, module: core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 85795396_core is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the ProtobufHandler class An error occured while trying to move the scaffolding"
193,85795396,85795396:metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/dropwizardhistogram.java,DropwizardHistogram,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '85795396' ---- Processing project: 85795396, module: metrics-dropwizardmetrics [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 85795396_metrics-dropwizardmetrics is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the DropwizardHistogram class An erro"
196,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/remote/protobufservice.java,ProtobufService,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\196_85795396_33f17a9f\compiledrepos\85795396; tasks=:core:test,:core:jacocoTestReport; The following task errors were encountered during the Gradle build: - metrics"
196,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/remote/protobufservice.java,ProtobufService,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '85795396' ---- Processing project: 85795396, module: core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 85795396_core is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the ProtobufService class An error occured while trying to copy the evosuite cl"
198,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/connectionpropertiesimpl.java,ConnectionPropertiesImpl,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\198_85795396_5c0f04f0\compiledrepos\85795396; tasks=:core:test,:core:jacocoTestReport; The following task errors were encountered during the Gradle build: - metrics"
198,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/connectionpropertiesimpl.java,ConnectionPropertiesImpl,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '85795396' ---- Processing project: 85795396, module: core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 85795396_core is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the ConnectionPropertiesImpl class An error occured while trying to copy the ev"
197,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/remote/kerberosconnection.java,KerberosConnection,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\197_85795396_e0bbdbb3\compiledrepos\85795396; tasks=:core:test,:core:jacocoTestReport; The following task errors were encountered during the Gradle build: - metrics - core"
197,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/remote/kerberosconnection.java,KerberosConnection,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '85795396' ---- Processing project: 85795396, module: core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 85795396_core is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the KerberosConnection class An error occured while trying to move the scaffold"
199,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/querystate.java,QueryState,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\199_85795396_22b34a0a\compiledrepos\85795396; tasks=:core:test,:core:jacocoTestReport; The following task errors were encountered during the Gradle build: - metrics"
199,85795396,85795396:core/src/main/java/org/apache/calcite/avatica/querystate.java,QueryState,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\85795396\TestClasses_85795396_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '85795396' ---- Processing project: 85795396, module: core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 85795396_core is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the QueryState class An error occured while trying to move the scaffolding file"
