repo_id,repo_url,commit_sha,class_key,focal_class,focal_path,mapping_count,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,build_tool,build_root,module_dir,module_selector,scope_key,declared_java_version,effective_java_runtime,selected_type,selection_rank_in_repo,selection_hash,selection_seed,selection_algorithm,complexity_half,replacement_of,replacement_reason,repository_storage_path,promotion_status,complexity_rank,sample_index,Project,Focal_Class_agone,Test_Class,Focal_Path_agone,Test_Path,Module,Repo_Dir,Compiled_Focal_Path,Synthesized_Test_Rel_Path,Package,Java_Version,Build_Tool_agone,Recipe_Command_Windows,Recipe_Command_Posix,Recipe_ID,repo_exists,focal_exists,recipe_exists,duplicate_class_key,duplicate_focal_path,preflight_status
48046454,https://github.com/hazelcast/hazelcast-jet,60c713a718df89fdccedbf34aadcdcb953ae92a6,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/core/resettablesingletontraverser.java,ResettableSingletonTraverser,hazelcast-jet-core/src/main/java/com/hazelcast/jet/core/ResettableSingletonTraverser.java,2,21,114,2,2,1,2,1.0,maven,.,hazelcast-jet-core,hazelcast-jet-core,maven:hazelcast-jet-core,8,8,main,7,189725fb9a08e9e54999a93396aa0131c261ab6ff54017af01a6d9446fd612dc,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/48046454,promoted,11,10,48046454,ResettableSingletonTraverser,ResettableSingletonTraverser_RBL4Test_c7d874e7,repos/48046454/hazelcast-jet-core/src/main/java/com/hazelcast/jet/core/ResettableSingletonTraverser.java,repos/48046454/hazelcast-jet-core/src/test/java/com/hazelcast/jet/core/ResettableSingletonTraverser_RBL4Test_c7d874e7.java,hazelcast-jet-core,D:\A_ThucNghiem\compiledrepos\48046454,D:\A_ThucNghiem\compiledrepos\48046454\hazelcast-jet-core\src\main\java\com\hazelcast\jet\core\ResettableSingletonTraverser.java,hazelcast-jet-core/src/test/java/com/hazelcast/jet/core/ResettableSingletonTraverser_RBL4Test_c7d874e7.java,com.hazelcast.jet.core,1.8,Maven,"""${REPO_DIR}\mvnw.cmd"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\hazelcast-jet-core\pom.xml"" clean test-compile","""${REPO_DIR}/mvnw"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/hazelcast-jet-core/pom.xml"" clean test-compile",v3:48046454:maven:hazelcast-jet-core,1,1,1,0,0,PASS
81384608,https://github.com/Teradata/kylo,0ca8cf21e6020ea1fbca51d5da7eead5b2c4827c,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/spark/flaggingvisitor.java,FlaggingVisitor,integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/spark/FlaggingVisitor.java,1,20,139,2,1,1,2,1.0,maven,.,integrations/spark/spark-catalog/spark-catalog-core,integrations/spark/spark-catalog/spark-catalog-core,maven:integrations/spark/spark-catalog/spark-catalog-core,8,8,main,3,28cd0fddabf5f0e0e7b0d2868fccbc2623b95a34184536a5f784a0e629edccd4,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/81384608,promoted_before_storage_audit,12,11,81384608,FlaggingVisitor,FlaggingVisitor_RBL4Test_80a61f46,repos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/spark/FlaggingVisitor.java,repos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/spark/FlaggingVisitor_RBL4Test_80a61f46.java,integrations/spark/spark-catalog/spark-catalog-core,D:\A_ThucNghiem\compiledrepos\81384608,D:\A_ThucNghiem\compiledrepos\81384608\integrations\spark\spark-catalog\spark-catalog-core\src\main\java\com\thinkbiganalytics\kylo\catalog\spark\sources\spark\FlaggingVisitor.java,integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/spark/FlaggingVisitor_RBL4Test_80a61f46.java,com.thinkbiganalytics.kylo.catalog.spark.sources.spark,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl integrations/spark/spark-catalog/spark-catalog-core -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl integrations/spark/spark-catalog/spark-catalog-core -am clean test-compile",v3:81384608:maven:integrations/spark/spark-catalog/spark-catalog-core,1,1,1,0,0,PASS
60578004,https://github.com/artoderk/elastic-jobx,1431671595cee4222e4445fc80b5b14e6262d7b8,60578004:elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/statistics/processcountjob.java,ProcessCountJob,elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/statistics/ProcessCountJob.java,1,19,150,2,1,1,2,1.0,maven,.,elastic-jobx-core,elastic-jobx-core,maven:elastic-jobx-core,6,8,main,7,3c2a0e902e51d26c2f1077692f075becb2adb651c584af22866eb3d747cd5af6,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/60578004,promoted_before_storage_audit,13,12,60578004,ProcessCountJob,ProcessCountJob_RBL4Test_fc02f3bf,repos/60578004/elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/statistics/ProcessCountJob.java,repos/60578004/elastic-jobx-core/src/test/java/com/dangdang/ddframe/job/internal/statistics/ProcessCountJob_RBL4Test_fc02f3bf.java,elastic-jobx-core,D:\A_ThucNghiem\compiledrepos\60578004,D:\A_ThucNghiem\compiledrepos\60578004\elastic-jobx-core\src\main\java\com\dangdang\ddframe\job\internal\statistics\ProcessCountJob.java,elastic-jobx-core/src/test/java/com/dangdang/ddframe/job/internal/statistics/ProcessCountJob_RBL4Test_fc02f3bf.java,com.dangdang.ddframe.job.internal.statistics,1.6,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\elastic-jobx-core\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/elastic-jobx-core/pom.xml"" clean test-compile",v3:60578004:maven:elastic-jobx-core,1,1,1,0,0,PASS
64487983,https://github.com/ErnestMing/JavaDesignPartternImpl,34431d71b4a00ef79895db9aaca30020baace209,64487983:dependency-injection/src/main/java/com/iluwatar/dependency/injection/guicewizard.java,GuiceWizard,dependency-injection/src/main/java/com/iluwatar/dependency/injection/GuiceWizard.java,2,13,59,2,1,1,2,1.0,maven,.,dependency-injection,dependency-injection,maven:dependency-injection,8,8,main,6,3f66e4d29da4f483b98898143a5d94dca033d1cf14152870e878fd0ad6a272e0,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/64487983,promoted_before_storage_audit,14,13,64487983,GuiceWizard,GuiceWizard_RBL4Test_f36a1968,repos/64487983/dependency-injection/src/main/java/com/iluwatar/dependency/injection/GuiceWizard.java,repos/64487983/dependency-injection/src/test/java/com/iluwatar/dependency/injection/GuiceWizard_RBL4Test_f36a1968.java,dependency-injection,D:\A_ThucNghiem\compiledrepos\64487983,D:\A_ThucNghiem\compiledrepos\64487983\dependency-injection\src\main\java\com\iluwatar\dependency\injection\GuiceWizard.java,dependency-injection/src/test/java/com/iluwatar/dependency/injection/GuiceWizard_RBL4Test_f36a1968.java,com.iluwatar.dependency.injection,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\dependency-injection\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/dependency-injection/pom.xml"" clean test-compile",v3:64487983:maven:dependency-injection,1,1,1,0,0,PASS
85795396,https://github.com/apache/calcite-avatica,b8bc167268d0900087a24eecd150e8911a6225c0,85795396:metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/dropwizardgauge.java,DropwizardGauge,metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/DropwizardGauge.java,1,11,96,2,1,1,2,1.0,gradle,.,metrics-dropwizardmetrics,metrics-dropwizardmetrics,gradle:metrics-dropwizardmetrics,8,8,main,7,69dc73eee5c997a2c3a4d36a5d0531f1cade0f6d9b1ed9932c684a94d4d31733,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/85795396,promoted_before_storage_audit,15,14,85795396,DropwizardGauge,DropwizardGauge_RBL4Test_3f1ba9c7,repos/85795396/metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/DropwizardGauge.java,repos/85795396/metrics-dropwizardmetrics/src/test/java/org/apache/calcite/avatica/metrics/dropwizard/DropwizardGauge_RBL4Test_3f1ba9c7.java,metrics-dropwizardmetrics,D:\A_ThucNghiem\compiledrepos\85795396,D:\A_ThucNghiem\compiledrepos\85795396\metrics-dropwizardmetrics\src\main\java\org\apache\calcite\avatica\metrics\dropwizard\DropwizardGauge.java,metrics-dropwizardmetrics/src/test/java/org/apache/calcite/avatica/metrics/dropwizard/DropwizardGauge_RBL4Test_3f1ba9c7.java,org.apache.calcite.avatica.metrics.dropwizard,1.8,Gradle,"""${REPO_DIR}\gradlew.bat"" --no-daemon --console=plain --stacktrace :metrics-dropwizardmetrics:clean :metrics-dropwizardmetrics:testClasses -x test","""${REPO_DIR}/gradlew"" --no-daemon --console=plain --stacktrace :metrics-dropwizardmetrics:clean :metrics-dropwizardmetrics:testClasses -x test",v3:85795396:gradle:metrics-dropwizardmetrics,1,1,1,0,0,PASS
81384608,https://github.com/Teradata/kylo,0ca8cf21e6020ea1fbca51d5da7eead5b2c4827c,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermarkvisitor.java,JdbcHighWaterMarkVisitor,integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkVisitor.java,1,25,185,2,1,1,2,1.0,maven,.,integrations/spark/spark-catalog/spark-catalog-core,integrations/spark/spark-catalog/spark-catalog-core,maven:integrations/spark/spark-catalog/spark-catalog-core,8,8,main,9,7daac054f4d4fe496b2c7a72e9d6f454a99cc618b355da1ef8f091c7f097529e,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/81384608,promoted_before_storage_audit,16,15,81384608,JdbcHighWaterMarkVisitor,JdbcHighWaterMarkVisitor_RBL4Test_347735f5,repos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkVisitor.java,repos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkVisitor_RBL4Test_347735f5.java,integrations/spark/spark-catalog/spark-catalog-core,D:\A_ThucNghiem\compiledrepos\81384608,D:\A_ThucNghiem\compiledrepos\81384608\integrations\spark\spark-catalog\spark-catalog-core\src\main\java\com\thinkbiganalytics\kylo\catalog\spark\sources\jdbc\JdbcHighWaterMarkVisitor.java,integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkVisitor_RBL4Test_347735f5.java,com.thinkbiganalytics.kylo.catalog.spark.sources.jdbc,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl integrations/spark/spark-catalog/spark-catalog-core -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl integrations/spark/spark-catalog/spark-catalog-core -am clean test-compile",v3:81384608:maven:integrations/spark/spark-catalog/spark-catalog-core,1,1,1,0,0,PASS
39195736,https://github.com/racodond/sonar-jproperties-plugin,7a6e8c332e5db8d2a89212fe8defe8b8fdb6c3f6,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/missingtranslationscheck.java,MissingTranslationsCheck,jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/MissingTranslationsCheck.java,1,37,296,3,3,1,3,1.0,maven,.,jproperties-checks,jproperties-checks,maven:jproperties-checks,8,8,main,1,07a95418e3e252715855341f1fa562f13662f257799d03705dbde039b6eecdc3,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/39195736,promoted_before_storage_audit,17,16,39195736,MissingTranslationsCheck,MissingTranslationsCheck_RBL4Test_be7ec32e,repos/39195736/jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/MissingTranslationsCheck.java,repos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/MissingTranslationsCheck_RBL4Test_be7ec32e.java,jproperties-checks,D:\A_ThucNghiem\compiledrepos\39195736,D:\A_ThucNghiem\compiledrepos\39195736\jproperties-checks\src\main\java\org\sonar\jproperties\checks\generic\MissingTranslationsCheck.java,jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/MissingTranslationsCheck_RBL4Test_be7ec32e.java,org.sonar.jproperties.checks.generic,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl jproperties-checks -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl jproperties-checks -am clean test-compile",v3:39195736:maven:jproperties-checks,1,1,1,0,0,PASS
3713233,https://github.com/seratch/junithelper,8c307eb05f762cf8030a3bd6d903228e0d5b98b2,3713233:core/src/main/java/org/junithelper/core/util/stderr.java,Stderr,core/src/main/java/org/junithelper/core/util/Stderr.java,6,12,78,3,2,1,3,1.0,maven,core,core,.,maven:core,6,8,main,8,25e0120d3594e1b1076cabbb5f7080eb640e4afba68c58be8645bbcad1816695,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/3713233,promoted_before_storage_audit,18,17,3713233,Stderr,Stderr_RBL4Test_7234130b,repos/3713233/core/src/main/java/org/junithelper/core/util/Stderr.java,repos/3713233/core/src/test/java/org/junithelper/core/util/Stderr_RBL4Test_7234130b.java,core,D:\A_ThucNghiem\compiledrepos\3713233,D:\A_ThucNghiem\compiledrepos\3713233\core\src\main\java\org\junithelper\core\util\Stderr.java,core/src/test/java/org/junithelper/core/util/Stderr_RBL4Test_7234130b.java,org.junithelper.core.util,1.6,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:3713233:maven:core,1,1,1,0,0,PASS
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:flo-workflow/src/main/java/com/spotify/flo/evalcontextwithtask.java,EvalContextWithTask,flo-workflow/src/main/java/com/spotify/flo/EvalContextWithTask.java,2,18,117,3,1,1,3,1.0,maven,.,flo-workflow,flo-workflow,maven:flo-workflow,unknown,8,main,3,47d6e4e2ae70531c062872023ccdaa6938b0b63718ef3f6c986ce7670d8c1c07,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,19,18,46450575,EvalContextWithTask,EvalContextWithTask_RBL4Test_ef73684b,repos/46450575/flo-workflow/src/main/java/com/spotify/flo/EvalContextWithTask.java,repos/46450575/flo-workflow/src/test/java/com/spotify/flo/EvalContextWithTask_RBL4Test_ef73684b.java,flo-workflow,D:\A_ThucNghiem\compiledrepos\46450575,D:\A_ThucNghiem\compiledrepos\46450575\flo-workflow\src\main\java\com\spotify\flo\EvalContextWithTask.java,flo-workflow/src/test/java/com/spotify/flo/EvalContextWithTask_RBL4Test_ef73684b.java,com.spotify.flo,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl flo-workflow -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl flo-workflow -am clean test-compile",v3:46450575:maven:flo-workflow,1,1,1,0,0,PASS
74999474,https://github.com/yahoo/parsec-libraries,142bc4c95a8ca7b8c82f7f95d8144cb6d4bc2096,74999474:parsec-clients/src/main/java/com/yahoo/parsec/clients/delegatenameresolver.java,DelegateNameResolver,parsec-clients/src/main/java/com/yahoo/parsec/clients/DelegateNameResolver.java,1,19,110,3,2,1,3,1.0,gradle,.,parsec-clients,parsec-clients,gradle:parsec-clients,unknown,8,main,6,6829c6974c92b2f6d5440d1937ec7cd795c7d712d98b0ca9b5cd114ce3b2287e,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/74999474,promoted_before_storage_audit,20,19,74999474,DelegateNameResolver,DelegateNameResolver_RBL4Test_ab7abb98,repos/74999474/parsec-clients/src/main/java/com/yahoo/parsec/clients/DelegateNameResolver.java,repos/74999474/parsec-clients/src/test/java/com/yahoo/parsec/clients/DelegateNameResolver_RBL4Test_ab7abb98.java,parsec-clients,D:\A_ThucNghiem\compiledrepos\74999474,D:\A_ThucNghiem\compiledrepos\74999474\parsec-clients\src\main\java\com\yahoo\parsec\clients\DelegateNameResolver.java,parsec-clients/src/test/java/com/yahoo/parsec/clients/DelegateNameResolver_RBL4Test_ab7abb98.java,com.yahoo.parsec.clients,1.8,Gradle,"""${REPO_DIR}\gradlew.bat"" --no-daemon --console=plain --stacktrace :parsec-clients:clean :parsec-clients:testClasses -x test","""${REPO_DIR}/gradlew"" --no-daemon --console=plain --stacktrace :parsec-clients:clean :parsec-clients:testClasses -x test",v3:74999474:gradle:parsec-clients,1,1,1,0,0,PASS
85795396,https://github.com/apache/calcite-avatica,b8bc167268d0900087a24eecd150e8911a6225c0,85795396:metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/dropwizardhistogram.java,DropwizardHistogram,metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/DropwizardHistogram.java,1,15,106,3,2,1,3,1.0,gradle,.,metrics-dropwizardmetrics,metrics-dropwizardmetrics,gradle:metrics-dropwizardmetrics,8,8,main,9,6a1dc8b9d9315fb2aeb5030d377b0c4120d45967b8d6e47ad59e1d66c1e2e461,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/85795396,promoted_before_storage_audit,21,20,85795396,DropwizardHistogram,DropwizardHistogram_RBL4Test_0b144c66,repos/85795396/metrics-dropwizardmetrics/src/main/java/org/apache/calcite/avatica/metrics/dropwizard/DropwizardHistogram.java,repos/85795396/metrics-dropwizardmetrics/src/test/java/org/apache/calcite/avatica/metrics/dropwizard/DropwizardHistogram_RBL4Test_0b144c66.java,metrics-dropwizardmetrics,D:\A_ThucNghiem\compiledrepos\85795396,D:\A_ThucNghiem\compiledrepos\85795396\metrics-dropwizardmetrics\src\main\java\org\apache\calcite\avatica\metrics\dropwizard\DropwizardHistogram.java,metrics-dropwizardmetrics/src/test/java/org/apache/calcite/avatica/metrics/dropwizard/DropwizardHistogram_RBL4Test_0b144c66.java,org.apache.calcite.avatica.metrics.dropwizard,1.8,Gradle,"""${REPO_DIR}\gradlew.bat"" --no-daemon --console=plain --stacktrace :metrics-dropwizardmetrics:clean :metrics-dropwizardmetrics:testClasses -x test","""${REPO_DIR}/gradlew"" --no-daemon --console=plain --stacktrace :metrics-dropwizardmetrics:clean :metrics-dropwizardmetrics:testClasses -x test",v3:85795396:gradle:metrics-dropwizardmetrics,1,1,1,0,0,PASS
97822421,https://github.com/pchudzik/springmock,f08a0a13c1dea1ceb35f462ccaaf51e738f64ef8,97822421:infrastructure/src/main/java/com/pchudzik/springmock/infrastructure/definition/registry/doublenameresolver.java,DoubleNameResolver,infrastructure/src/main/java/com/pchudzik/springmock/infrastructure/definition/registry/DoubleNameResolver.java,4,31,248,3,2,1,3,1.0,maven,.,infrastructure,infrastructure,maven:infrastructure,8,8,main,7,6d63a4ba23e2b18e5f8e7df207ed1fc7cb6ad35bf84d8802433a86a725e3e902,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/97822421,promoted_before_storage_audit,22,21,97822421,DoubleNameResolver,DoubleNameResolver_RBL4Test_9722645d,repos/97822421/infrastructure/src/main/java/com/pchudzik/springmock/infrastructure/definition/registry/DoubleNameResolver.java,repos/97822421/infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/definition/registry/DoubleNameResolver_RBL4Test_9722645d.java,infrastructure,D:\A_ThucNghiem\compiledrepos\97822421,D:\A_ThucNghiem\compiledrepos\97822421\infrastructure\src\main\java\com\pchudzik\springmock\infrastructure\definition\registry\DoubleNameResolver.java,infrastructure/src/test/java/com/pchudzik/springmock/infrastructure/definition/registry/DoubleNameResolver_RBL4Test_9722645d.java,com.pchudzik.springmock.infrastructure.definition.registry,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\infrastructure\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/infrastructure/pom.xml"" clean test-compile",v3:97822421:maven:infrastructure,1,1,1,0,0,PASS
81384608,https://github.com/Teradata/kylo,0ca8cf21e6020ea1fbca51d5da7eead5b2c4827c,81384608:integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/jdbchighwatermarkaccumulableparam.java,JdbcHighWaterMarkAccumulableParam,integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkAccumulableParam.java,3,25,158,3,3,1,3,1.0,maven,.,integrations/spark/spark-catalog/spark-catalog-core,integrations/spark/spark-catalog/spark-catalog-core,maven:integrations/spark/spark-catalog/spark-catalog-core,8,8,main,10,92cc415d064179bd5810f85a4ad5e447c66ad01383292eb3b9217b44548a7347,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/81384608,promoted_before_storage_audit,23,22,81384608,JdbcHighWaterMarkAccumulableParam,JdbcHighWaterMarkAccumulableParam_RBL4Test_1975b3e4,repos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/main/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkAccumulableParam.java,repos/81384608/integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkAccumulableParam_RBL4Test_1975b3e4.java,integrations/spark/spark-catalog/spark-catalog-core,D:\A_ThucNghiem\compiledrepos\81384608,D:\A_ThucNghiem\compiledrepos\81384608\integrations\spark\spark-catalog\spark-catalog-core\src\main\java\com\thinkbiganalytics\kylo\catalog\spark\sources\jdbc\JdbcHighWaterMarkAccumulableParam.java,integrations/spark/spark-catalog/spark-catalog-core/src/test/java/com/thinkbiganalytics/kylo/catalog/spark/sources/jdbc/JdbcHighWaterMarkAccumulableParam_RBL4Test_1975b3e4.java,com.thinkbiganalytics.kylo.catalog.spark.sources.jdbc,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl integrations/spark/spark-catalog/spark-catalog-core -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl integrations/spark/spark-catalog/spark-catalog-core -am clean test-compile",v3:81384608:maven:integrations/spark/spark-catalog/spark-catalog-core,1,1,1,0,0,PASS
85795396,https://github.com/apache/calcite-avatica,b8bc167268d0900087a24eecd150e8911a6225c0,85795396:core/src/main/java/org/apache/calcite/avatica/remote/protobufhandler.java,ProtobufHandler,core/src/main/java/org/apache/calcite/avatica/remote/ProtobufHandler.java,1,31,252,4,1,1,4,1.0,gradle,.,core,core,gradle:core,8,8,main,5,67545037817999d5b8f55905c5d08e8b0cde43ff5f9af18130a4c054134ec688,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/85795396,promoted_before_storage_audit,24,23,85795396,ProtobufHandler,ProtobufHandler_RBL4Test_d33c3262,repos/85795396/core/src/main/java/org/apache/calcite/avatica/remote/ProtobufHandler.java,repos/85795396/core/src/test/java/org/apache/calcite/avatica/remote/ProtobufHandler_RBL4Test_d33c3262.java,core,D:\A_ThucNghiem\compiledrepos\85795396,D:\A_ThucNghiem\compiledrepos\85795396\core\src\main\java\org\apache\calcite\avatica\remote\ProtobufHandler.java,core/src/test/java/org/apache/calcite/avatica/remote/ProtobufHandler_RBL4Test_d33c3262.java,org.apache.calcite.avatica.remote,1.8,Gradle,"""${REPO_DIR}\gradlew.bat"" --no-daemon --console=plain --stacktrace :core:clean :core:testClasses -x test","""${REPO_DIR}/gradlew"" --no-daemon --console=plain --stacktrace :core:clean :core:testClasses -x test",v3:85795396:gradle:core,1,1,1,0,0,PASS
6437134,https://github.com/dma-enav/e-Navigation,42840b63789a8dee0fa330efb44678417e08d127,6437134:enav-model/src/main/java/dk/dma/enav/safety/safetyzones.java,SafetyZones,enav-model/src/main/java/dk/dma/enav/safety/SafetyZones.java,4,43,555,4,4,1,4,1.0,maven,.,enav-model,enav-model,maven:enav-model,unknown,8,main,4,8a5be69b39912c15477091d2777bb32cdc77834c2edbf25e3969c9d6d794eafb,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/6437134,promoted,25,24,6437134,SafetyZones,SafetyZones_RBL4Test_d088ee82,repos/6437134/enav-model/src/main/java/dk/dma/enav/safety/SafetyZones.java,repos/6437134/enav-model/src/test/java/dk/dma/enav/safety/SafetyZones_RBL4Test_d088ee82.java,enav-model,D:\A_ThucNghiem\compiledrepos\6437134,D:\A_ThucNghiem\compiledrepos\6437134\enav-model\src\main\java\dk\dma\enav\safety\SafetyZones.java,enav-model/src/test/java/dk/dma/enav/safety/SafetyZones_RBL4Test_d088ee82.java,dk.dma.enav.safety,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl enav-model -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl enav-model -am clean test-compile",v3:6437134:maven:enav-model,1,1,1,0,0,PASS
66303306,https://github.com/bazaarvoice/emodb,8184514eb831eb9f874718741ab701d2d02a638c,66303306:event/src/main/java/com/bazaarvoice/emodb/event/eventstoremodule.java,EventStoreModule,event/src/main/java/com/bazaarvoice/emodb/event/EventStoreModule.java,1,98,1110,4,1,1,4,1.0,maven,.,event,event,maven:event,unknown,8,main,8,96668e1f0387238c896905578184e233093a771d4a67721cc7aba4496953c270,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/66303306,promoted,26,25,66303306,EventStoreModule,EventStoreModule_RBL4Test_40681041,repos/66303306/event/src/main/java/com/bazaarvoice/emodb/event/EventStoreModule.java,repos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/EventStoreModule_RBL4Test_40681041.java,event,D:\A_ThucNghiem\compiledrepos\66303306,D:\A_ThucNghiem\compiledrepos\66303306\event\src\main\java\com\bazaarvoice\emodb\event\EventStoreModule.java,event/src/test/java/com/bazaarvoice/emodb/event/EventStoreModule_RBL4Test_40681041.java,com.bazaarvoice.emodb.event,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl event -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl event -am clean test-compile",v3:66303306:maven:event,1,1,1,0,0,PASS
